"","Name","Location","Year","Kilometers_Driven","Owner_Type","Mileage","Engine","Power","Seats","Price","Fuel_TypeDiesel","Fuel_TypeElectric","Fuel_TypePetrol","TransmissionManual","Age"
"4988","Honda Brio S Option MT","Mumbai",2012,39566,"Second",184,1198,868,5,2.75,0,0,1,1,12
"4989","Honda Jazz VX Diesel","Chennai",2016,14980,"First",273,1498,986,5,7.4,1,0,0,1,8
"4990","Maruti Alto K10 VXI AGS","Jaipur",2017,18491,"First",2407,998,671,5,3.9,0,0,1,0,7
"4991","Maruti Zen VXi - BS III","Jaipur",2000,90000,"Second",173,993,60,5,0.7,0,0,1,1,24
"4992","Hyundai i20 Sportz 1.4 CRDi","Pune",2015,118211,"First",2254,1396,8873,5,5.9,1,0,0,1,9
"4993","Maruti SX4 S Cross DDiS 320 Zeta","Coimbatore",2016,63316,"First",227,1598,118,5,9.58,1,0,0,1,8
"4994","Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance","Delhi",2014,42000,"First",1421,2143,203,5,24.95,1,0,0,0,10
"4995","Chevrolet Enjoy Petrol LS 7 Seater","Kochi",2015,25648,"First",137,1399,9882,7,4.29,0,0,1,1,9
"4996","Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency","Delhi",2011,67612,"Second",1421,2143,203,5,11.5,1,0,0,0,13
"4997","Mahindra XUV500 W4","Mumbai",2016,33000,"First",160,2179,140,7,9.65,1,0,0,1,8
"4998","Hyundai i10 Sportz","Mumbai",2015,20000,"First",2036,1197,789,5,3.75,0,0,1,1,9
"4999","Hyundai Getz 1.3 GLS","Pune",2007,143000,"Second",142,1341,829,5,1.1,0,0,1,1,17
"5000","Audi Q7 3.0 TDI quattro","Coimbatore",2014,118218,"First",1207,2967,2414,7,31.41,1,0,0,0,10
"5001","Mahindra Scorpio SLE BSIV","Pune",2012,99000,"Third",1205,2179,120,8,6,1,0,0,1,12
"5002","Honda Jazz 1.2 SV i VTEC","Pune",2016,22700,"First",187,1199,887,5,5.55,0,0,1,1,8
"5003","Tata Safari Storme 2012-2015 EX","Jaipur",2017,28000,"First",140,2179,1381,7,10.91,1,0,0,1,7
"5004","Mahindra XUV500 W6 2WD","Kolkata",2014,62000,"First",151,2179,140,7,7.25,1,0,0,1,10
"5005","Volkswagen Polo Diesel Comfortline 1.2L","Hyderabad",2012,107023,"First",2207,1199,739,5,3.9,1,0,0,1,12
"5006","Maruti Swift Dzire ZDi","Delhi",2012,71082,"First",193,1248,739,5,3.95,1,0,0,1,12
"5007","Audi Q3 2.0 TDI","Mumbai",2013,60000,"First",1573,1968,17433,5,22,1,0,0,0,11
"5008","Maruti Celerio ZXI","Delhi",2014,21701,"First",231,998,6704,5,3.38,0,0,1,1,10
"5009","Honda City V MT Exclusive","Mumbai",2011,56000,"First",168,1497,1163,5,3.45,0,0,1,1,13
"5010","Hyundai i20 1.2 Spotz","Delhi",2016,32450,"First",186,1197,8183,5,5.75,0,0,1,1,8
"5011","Renault KWID RXT","Jaipur",2016,12500,"First",2517,799,533,5,2.75,0,0,1,1,8
"5012","Mercedes-Benz CLA 200 CDI Sport","Kochi",2019,20483,"First",179,2143,136,5,30.3,1,0,0,0,5
"5013","Ford Ecosport 1.5 DV5 MT Titanium","Hyderabad",2014,45800,"First",227,1498,8984,5,7.5,1,0,0,1,10
"5014","Hyundai i20 Asta 1.2","Coimbatore",2015,35441,"First",186,1197,8183,5,6.87,0,0,1,1,9
"5015","Toyota Innova 2.5 ZX Diesel 7 Seater","Bangalore",2015,86398,"First",1299,2494,1006,7,15.2,1,0,0,1,9
"5016","Nissan Sunny 2011-2014 Diesel XL","Chennai",2012,150000,"First",2164,1461,848,5,3.5,1,0,0,1,12
"5017","Maruti Swift VDI BSIV","Hyderabad",2014,89000,"First",252,1248,74,5,5.85,1,0,0,1,10
"5018","Maruti A-Star Vxi","Hyderabad",2010,68375,"First",190,998,661,5,2.5,0,0,1,1,14
"5019","Maruti Swift ZXI","Pune",2013,52000,"First",186,1197,858,5,3.95,0,0,1,1,11
"5020","Mercedes-Benz CLA 200 CDI Sport","Jaipur",2017,39000,"First",179,2143,136,5,27,1,0,0,0,7
"5021","Maruti Ertiga ZXI","Bangalore",2014,68000,"Second",1602,1373,937,7,6.75,0,0,1,1,10
"5022","Maruti Wagon R LXI","Jaipur",2007,71000,"Second",189,998,671,5,1.5,0,0,1,1,17
"5023","Volkswagen Polo Diesel Trendline 1.2L","Hyderabad",2012,72003,"First",2207,1199,739,5,3.9,1,0,0,1,12
"5024","Ford Ecosport 1.5 DV5 MT Titanium Optional","Hyderabad",2014,135670,"First",227,1498,8984,5,6.55,1,0,0,1,10
"5025","Honda City i DTEC VX","Kochi",2017,65850,"First",251,1498,986,5,9.44,1,0,0,1,7
"5026","Toyota Corolla Altis 1.8 GL","Coimbatore",2015,53920,"First",1428,1798,13803,5,10.77,0,0,1,1,9
"5027","Mahindra XUV500 W8 2WD","Ahmedabad",2014,58000,"First",151,2179,140,7,7.5,1,0,0,1,10
"5028","Maruti Alto 800 2016-2019 VXI","Kolkata",2016,4000,"First",247,796,473,5,3,0,0,1,1,8
"5029","BMW 5 Series 530d M Sport","Chennai",2010,58000,"First",1859,2993,265,5,11.75,1,0,0,0,14
"5030","Hyundai EON D Lite Plus","Kochi",2016,29832,"First",211,814,552,5,3.29,0,0,1,1,8
"5031","Maruti Swift Dzire VDI","Chennai",2016,71156,"First",2659,1248,74,5,6.5,1,0,0,1,8
"5032","Audi A4 2.0 TDI","Hyderabad",2011,54000,"First",1655,1968,14751,5,18,1,0,0,0,13
"5033","Skoda Superb Elegance 1.8 TSI AT","Bangalore",2009,75000,"Second",137,1798,15775,5,4.95,0,0,1,0,15
"5034","Tata Zest Revotron 1.2T XM","Kochi",2015,39208,"First",1757,1193,887,5,4.52,0,0,1,1,9
"5035","Force One LX ABS 7 Seating","Kolkata",2014,41000,"First",170,2149,13907,7,8,1,0,0,1,10
"5036","Honda City i-VTEC VX","Coimbatore",2013,38622,"First",174,1497,1173,5,6.26,0,0,1,1,11
"5037","Nissan Sunny 2011-2014 XV","Chennai",2016,18000,"First",1695,1498,977,5,7.5,0,0,1,1,8
"5038","Maruti Swift 1.3 LXI","Delhi",2012,52000,"First",161,NA,NA,NA,3.65,0,0,1,1,12
"5039","Volkswagen Vento Petrol Highline AT","Mumbai",2011,45000,"First",144,1598,1036,5,3.35,0,0,1,0,13
"5040","Hyundai Verna 1.6 SX VTVT AT","Mumbai",2014,48656,"First",1574,1591,1213,5,5.5,0,0,1,0,10
"5041","Hyundai Verna CRDi 1.6 AT SX Plus","Bangalore",2012,79000,"First",220,1582,1262,5,5.25,1,0,0,0,12
"5042","Audi A4 2.0 TDI Multitronic","Bangalore",2012,88000,"First",1655,1968,140,5,16.25,1,0,0,0,12
"5043","Maruti SX4 Vxi BSIV","Delhi",2009,92000,"First",155,1586,1033,5,2.7,0,0,1,1,15
"5044","Ford Endeavour 2.2 Titanium AT 4X2","Chennai",2019,9000,"First",1262,2198,158,7,32.9,1,0,0,0,5
"5045","Maruti Swift LXI BSIV","Coimbatore",2008,50121,"First",204,1197,8311,5,3.41,0,0,1,1,16
"5046","Hyundai Grand i10 CRDi Magna","Hyderabad",2014,79000,"First",240,1120,70,5,4.15,1,0,0,1,10
"5047","Volkswagen Polo 1.5 TDI Highline","Hyderabad",2014,46000,"Second",2014,1498,888,5,5.9,1,0,0,1,10
"5048","Mercedes-Benz E-Class 230","Pune",2012,100000,"First",100,2496,1577,5,11.5,0,0,1,0,12
"5049","Hyundai i20 Asta 1.2","Kolkata",2015,41000,"First",186,1197,8183,5,4.75,0,0,1,1,9
"5050","Maruti Alto K10 VXI AGS","Chennai",2015,25000,"First",2407,998,671,5,3.5,0,0,1,0,9
"5051","Maruti Ertiga VDI","Pune",2014,71899,"First",2077,1248,8876,7,7.25,1,0,0,1,10
"5052","Maruti Celerio VXI AT","Mumbai",2016,7100,"First",231,998,6704,5,4.35,0,0,1,0,8
"5053","Renault KWID Climber 1.0 AMT","Coimbatore",2018,38171,"Second",225,999,67,5,4.99,0,0,1,0,6
"5054","Mahindra Scorpio SLE BSIV","Bangalore",2013,70359,"First",1205,2179,120,8,7.65,1,0,0,1,11
"5055","Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV","Chennai",2011,200000,"First",128,2494,102,7,9,1,0,0,1,13
"5056","Volkswagen Polo Diesel Highline 1.2L","Chennai",2017,26969,"First",2207,1199,739,5,6.9,1,0,0,1,7
"5057","Ford Figo Diesel ZXI","Chennai",2011,56500,"First",200,1399,68,5,2.9,1,0,0,1,13
"5058","Nissan Terrano XL Plus 85 PS","Kolkata",2014,40000,"First",2045,1461,838,5,5.75,1,0,0,1,10
"5059","Force One LX 4x4","Kolkata",2014,41000,"First",170,2200,13901,7,8,1,0,0,1,10
"5060","Renault KWID 1.0 RXT Optional AMT","Kochi",2017,53105,"First",225,999,67,5,4.41,0,0,1,0,7
"5061","Skoda Rapid 1.5 TDI Elegance","Mumbai",2013,23000,"First",2114,1498,10352,5,4.95,1,0,0,1,11
"5062","Mahindra XUV500 AT W10 FWD","Hyderabad",2016,80999,"First",160,2179,140,7,14.4,1,0,0,0,8
"5063","Ford Figo Diesel Titanium","Chennai",2012,82000,"First",200,1399,6805,5,2.95,1,0,0,1,12
"5064","Mahindra Bolero ZLX","Coimbatore",2017,68557,"First",1596,2523,621,7,8.14,1,0,0,1,7
"5065","Volkswagen Vento 1.5 TDI Highline","Hyderabad",2016,34000,"First",2064,1498,1085,5,8.45,1,0,0,1,8
"5066","Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV","Pune",2015,77000,"First",1299,2494,100,8,12.5,1,0,0,1,9
"5067","Mahindra XUV500 W8 2WD","Mumbai",2012,48000,"First",151,2179,140,7,6.5,1,0,0,1,12
"5068","Ford Ecosport 1.5 Ti VCT MT Titanium","Coimbatore",2015,28232,"Second",158,1499,110,5,7.72,0,0,1,1,9
"5069","Volkswagen Jetta 2012-2014 2.0L TDI Highline AT","Chennai",2011,110000,"First",1696,1968,1381,5,8,1,0,0,0,13
"5070","Tata New Safari DICOR 2.2 VX 4x4","Chennai",2009,120000,"Second",1393,2179,138,7,3,1,0,0,1,15
"5071","BMW 3 Series 330d Convertible","Mumbai",2013,49000,"First",82,2993,245,4,29,1,0,0,0,11
"5072","Volkswagen Polo 1.2 MPI Highline","Kolkata",2014,22000,"First",1647,1198,74,5,4.11,0,0,1,1,10
"5073","Hyundai i20 Magna Optional 1.2","Coimbatore",2015,14925,"First",185,1197,829,5,5.37,0,0,1,1,9
"5074","Maruti Ertiga ZDI","Mumbai",2013,75000,"First",2077,1248,888,7,6.55,1,0,0,1,11
"5075","Honda City i VTEC V","Chennai",2015,23000,"First",174,1497,1173,5,7,0,0,1,1,9
"5076","Honda City 1.5 S MT","Mumbai",2014,57000,"First",170,1497,118,5,5.48,0,0,1,1,10
"5077","Volkswagen Jetta 2013-2015 2.0L TDI Highline AT","Kochi",2013,76718,"First",1696,1968,13803,5,6.51,1,0,0,0,11
"5078","Honda Amaze VX i-DTEC","Pune",2016,138000,"First",258,1498,986,5,5.15,1,0,0,1,8
"5079","Mahindra XUV500 W8 2WD","Hyderabad",2013,140000,"Second",151,2179,140,7,9,1,0,0,1,11
"5080","Toyota Corolla Altis VL","Mumbai",2008,110000,"Second",1453,1798,1381,5,2.75,0,0,1,0,16
"5081","BMW 3 Series 320d","Bangalore",2012,73000,"First",2269,1995,190,5,12.5,1,0,0,0,12
"5082","Ford EcoSport 1.5 Diesel Trend","Kochi",2017,63423,"First",230,1498,9896,5,7.69,1,0,0,1,7
"5083","Hyundai i20 Asta Optional with Sunroof 1.2","Kochi",2013,62132,"First",185,1197,8285,5,4.57,0,0,1,1,11
"5084","Honda City 1.5 S AT","Mumbai",2013,51000,"First",168,1497,118,5,4.5,0,0,1,0,11
"5085","Maruti Ritz VDI (ABS) BS IV","Hyderabad",2015,75000,"First",232,1248,7394,5,4.9,1,0,0,1,9
"5086","Hyundai i10 Era 1.1","Kolkata",2008,55410,"First",1981,1086,6805,5,1.65,0,0,1,1,16
"5087","Chevrolet Sail 1.2 LS","Mumbai",2015,41000,"First",182,1199,824,5,3.25,0,0,1,1,9
"5088","Hyundai Verna 1.6 SX CRDi (O)","Chennai",2012,45000,"First",2232,1582,12632,5,6.25,1,0,0,1,12
"5089","Hyundai Creta 1.6 SX Option","Kochi",2018,53322,"First",158,1591,1213,5,12.13,0,0,1,1,6
"5090","Chevrolet Sail 1.2 LS","Jaipur",2013,48000,"First",182,1199,824,5,3.25,0,0,1,1,11
"5091","Audi Q5 2.0 TDI","Hyderabad",2013,72000,"First",1416,1968,1743,5,29,1,0,0,0,11
"5092","Honda City 1.5 V MT Exclusive","Kochi",2013,50266,"First",170,1497,118,5,5.53,0,0,1,1,11
"5093","Ford EcoSport 1.5 Petrol Titanium","Hyderabad",2017,21800,"First",170,1497,12136,5,8.75,0,0,1,1,7
"5094","Audi Q7 3.0 TDI Quattro Premium Plus","Bangalore",2014,45000,"Second",1207,2967,2414,7,37.9,1,0,0,0,10
"5095","Hyundai i10 Magna 1.2","Delhi",2010,62000,"First",2036,1197,789,5,2.4,0,0,1,1,14
"5096","Hyundai i20 1.2 Asta","Chennai",2014,41681,"First",170,1197,80,5,4.55,0,0,1,1,10
"5097","Maruti Swift Dzire 1.2 Vxi BSIV","Delhi",2011,69313,"Second",175,1197,858,5,2.65,0,0,1,1,13
"5098","Tata Indica V2 eLX","Pune",2017,49000,"Second",250,1396,69,5,1.6,1,0,0,1,7
"5099","BMW 5 Series 2010-2013 530d","Coimbatore",2012,40471,"Second",162,2993,235,5,25.72,1,0,0,0,12
"5100","Maruti Swift VDI","Ahmedabad",2013,60000,"First",229,1248,74,5,4.15,1,0,0,1,11
"5101","Ford Freestyle Titanium Plus Petrol","Jaipur",2018,1001,"First",190,1194,9468,5,7.23,0,0,1,1,6
"5102","Hyundai Verna XXi ABS (Petrol)","Bangalore",2008,38000,"Second",139,1599,1032,5,2.6,0,0,1,1,16
"5103","BMW 3 Series 320d Highline","Mumbai",2008,66000,"Second",1607,1995,181,5,7.25,1,0,0,0,16
"5104","Toyota Innova 2.5 G4 Diesel 8-seater","Kochi",2017,33901,"First",128,2494,102,8,14.29,1,0,0,1,7
"5105","Mercedes-Benz New C-Class C 250 CDI Elegance","Hyderabad",2011,57000,"Second",1494,2143,204,5,17.25,1,0,0,0,13
"5106","Hyundai Elantra 1.6 SX","Pune",2013,170000,"First",2254,1582,1262,5,7.5,1,0,0,1,11
"5107","Maruti Ritz ZDi","Hyderabad",2014,60000,"First",232,1248,7394,5,4.35,1,0,0,1,10
"5108","Maruti Vitara Brezza ZDi Plus Dual Tone","Pune",2016,85000,"First",243,1248,885,5,8.9,1,0,0,1,8
"5109","Hyundai Xcent 1.2 Kappa S","Kolkata",2016,146000,"Second",191,1197,82,5,3.5,0,0,1,1,8
"5110","Honda City i DTEC V","Kolkata",2014,56002,"First",260,1498,986,5,6.1,1,0,0,1,10
"5111","Renault KWID RXT","Mumbai",2016,8554,"First",2517,799,533,5,3.2,0,0,1,1,8
"5112","Toyota Etios Cross 1.4L VD","Jaipur",2014,62322,"First",2359,1364,6706,5,4.9,1,0,0,1,10
"5113","Maruti Alto K10 VXI","Kochi",2015,37929,"First",2407,998,671,5,3.69,0,0,1,1,9
"5114","Tata Tiago 1.2 Revotron XM Option","Chennai",2016,5400,"First",2384,1199,84,5,3.98,0,0,1,1,8
"5115","Hyundai i20 1.4 CRDi Magna","Kolkata",2013,60000,"First",219,1396,90,5,2.95,1,0,0,1,11
"5116","Audi A4 2.0 TDI","Kochi",2014,55730,"First",1655,1968,14751,5,15.21,1,0,0,0,10
"5117","Maruti Swift VDI","Hyderabad",2015,62000,"First",284,1248,74,5,6.3,1,0,0,1,9
"5118","Volkswagen Ameo 1.2 MPI Highline","Kochi",2017,14576,"First",170,1198,7375,5,6.69,0,0,1,1,7
"5119","Honda BRV i-VTEC V CVT","Mumbai",2017,17000,"First",160,1497,1173,7,9.5,0,0,1,0,7
"5120","Hyundai i20 Asta","Mumbai",2009,28000,"First",170,1197,80,5,2.65,0,0,1,1,15
"5121","Hyundai Santa Fe 4X4","Ahmedabad",2012,58200,"First",1466,2199,1943,7,7.5,1,0,0,1,12
"5122","Honda City 1.5 GXI","Bangalore",2002,53000,"Second",0,NA,NA,NA,1.85,0,0,1,1,22
"5123","Maruti Celerio ZXI Optional AMT","Kochi",2018,12278,"First",231,998,6704,5,5.63,0,0,1,0,6
"5124","Hyundai Creta 1.6 SX","Coimbatore",2018,17665,"First",158,1591,1213,5,11.78,0,0,1,1,6
"5125","Tata Indica V2 DL BSIII","Hyderabad",2004,200000,"Second",1788,1396,528,5,0.85,1,0,0,1,20
"5126","Volkswagen Vento Petrol Highline","Mumbai",2011,55893,"First",1504,1598,1036,5,3.35,0,0,1,1,13
"5127","Maruti Celerio VXI","Kochi",2015,60586,"First",231,998,6704,5,4.11,0,0,1,1,9
"5128","Mercedes-Benz CLA 200 D Sport Edition","Ahmedabad",2015,13500,"First",179,2143,136,5,25.51,1,0,0,0,9
"5129","Maruti Alto 800 LXI","Jaipur",2017,30000,"First",2274,796,473,5,3.1,0,0,1,1,7
"5130","Ford Endeavour 3.2 Titanium AT 4X4","Delhi",2018,12000,"First",1091,3198,197,7,33.5,1,0,0,0,6
"5131","Tata Zest Revotron 1.2T XE","Kolkata",2017,65000,"First",1757,1193,887,5,4.8,0,0,1,1,7
"5132","Volkswagen Vento 1.6 Comfortline","Kolkata",2014,38000,"First",1609,1598,1035,5,3.49,0,0,1,1,10
"5133","Maruti Ertiga ZXI","Mumbai",2012,25000,"Second",175,1373,911,7,5.15,0,0,1,1,12
"5134","Mercedes-Benz M-Class ML 350 CDI Corporate","Mumbai",2011,100000,"First",140,2987,224,5,14.41,1,0,0,0,13
"5135","Volkswagen Polo 1.2 MPI Highline","Mumbai",2014,13710,"First",162,1199,74,5,4.75,0,0,1,1,10
"5136","Toyota Fortuner 4x2 AT","Jaipur",2015,100000,"First",1255,2982,1685,7,19,1,0,0,0,9
"5137","Maruti Celerio VXI","Hyderabad",2017,17000,"First",231,998,6704,5,4.9,0,0,1,1,7
"5138","BMW 3 Series 320d Corporate Edition","Chennai",2008,89000,"Second",1607,1995,181,4,6.3,1,0,0,0,16
"5139","Honda City ZX VTEC","Jaipur",2006,100173,"Second",169,1497,100,5,2.4,0,0,1,1,18
"5140","Mitsubishi Cedia Sports","Pune",2009,97000,"First",1317,1999,114,5,3,0,0,1,1,15
"5141","Renault Pulse Petrol RxL","Delhi",2016,40190,"First",1806,1198,7493,5,4.25,0,0,1,1,8
"5142","Volkswagen Polo 1.5 TDI Highline","Hyderabad",2016,29647,"First",2014,1498,88,5,6.3,1,0,0,1,8
"5143","Maruti Baleno RS Petrol","Kochi",2018,43639,"First",211,998,100,5,8.15,0,0,1,1,6
"5144","Hyundai i10 Magna","Kochi",2012,37333,"First",2036,1197,789,5,3.22,0,0,1,1,12
"5145","Hyundai i20 1.2 Spotz","Kochi",2018,48407,"First",186,1197,8183,5,7.65,0,0,1,1,6
"5146","BMW Z4 2009-2013 35i","Delhi",2011,25000,"First",1037,2979,306,2,30,0,0,1,0,13
"5147","Hyundai i10 Sportz 1.2","Pune",2010,72400,"Second",2036,1197,789,5,2.3,0,0,1,1,14
"5148","Mini Cooper S Carbon Edition","Delhi",2012,18000,"First",136,1598,181,4,22,0,0,1,0,12
"5149","Honda Brio V MT","Pune",2012,65167,"First",194,1198,868,5,3.28,0,0,1,1,12
"5150","Maruti Ciaz ZXi Option","Kochi",2016,25418,"First",2073,1373,912,5,7.09,0,0,1,1,8
"5151","Maruti Swift Dzire ZDi","Coimbatore",2013,38995,"First",193,1248,739,5,6.46,1,0,0,1,11
"5152","Volkswagen Polo Diesel Comfortline 1.2L","Chennai",2012,60000,"First",2207,1199,739,5,4,1,0,0,1,12
"5153","BMW X1 sDrive20d","Delhi",2011,72000,"First",1705,1995,184,5,11,1,0,0,0,13
"5154","Audi Q7 3.0 TDI Quattro Premium Plus","Coimbatore",2016,31075,"Second",1207,2967,2414,7,49.79,1,0,0,0,8
"5155","Ford Figo 1.5D Trend MT","Kolkata",2015,4311,"First",2583,1498,99,5,4.8,1,0,0,1,9
"5156","BMW 3 Series Luxury Line","Bangalore",2017,21000,"First",2176,1995,190,5,35,1,0,0,0,7
"5157","Mercedes-Benz M-Class ML 350 CDI Corporate","Bangalore",2011,54000,"First",140,2987,224,5,21.99,1,0,0,0,13
"5158","Maruti Wagon R LX BSIII","Mumbai",2007,50000,"Second",173,1061,64,5,1.1,0,0,1,1,17
"5159","Maruti Baleno Zeta 1.2","Delhi",2018,13000,"First",214,1197,831,5,6.6,0,0,1,1,6
"5160","Maruti Dzire VXI","Pune",2013,74000,"First",220,1197,8180,5,4.5,0,0,1,1,11
"5161","Chevrolet Aveo U-VA 1.2 LT","Pune",2009,75000,"Second",147,1150,76,5,1,0,0,1,1,15
"5162","Volkswagen Polo 1.5 TDI Highline","Chennai",2017,25000,"First",2014,1498,88,5,6.9,1,0,0,1,7
"5163","Land Rover Freelander 2 TD4 SE","Hyderabad",2012,139000,"First",0,2179,115,5,16.75,1,0,0,0,12
"5164","Audi Q5 30 TDI quattro Premium","Mumbai",2015,52000,"First",1416,1968,1743,5,25.49,1,0,0,0,9
"5165","Audi A6 35 TDI Matrix","Chennai",2015,20000,"First",1853,1968,18774,5,35.5,1,0,0,0,9
"5166","Hyundai Grand i10 1.2 CRDi Sportz","Kochi",2018,32663,"First",240,1186,7397,5,6.28,1,0,0,1,6
"5167","Mahindra Scorpio SLE BSIV","Delhi",2012,76777,"Second",1205,2179,120,8,4.88,1,0,0,1,12
"5168","Tata Bolt Quadrajet XE","Hyderabad",2016,100303,"First",2295,1248,74,5,3.7,1,0,0,1,8
"5169","Hyundai EON Era Plus","Kochi",2015,43993,"First",211,814,552,5,3.45,0,0,1,1,9
"5170","Mahindra Scorpio S8 8 Seater","Kochi",2016,72118,"First",154,2179,120,8,10.23,1,0,0,1,8
"5171","Honda Accord 2001-2003 2.0 AT","Bangalore",2010,83000,"Second",111,2354,142,5,6.5,0,0,1,0,14
"5172","Volkswagen Polo 1.2 MPI Highline","Mumbai",2016,7523,"First",162,1199,74,5,6.15,0,0,1,1,8
"5173","Maruti Eeco 7 Seater Standard","Mumbai",2014,34670,"First",151,1196,73,7,2.9,0,0,1,1,10
"5174","Hyundai Grand i10 CRDi Sportz","Ahmedabad",2016,30000,"First",240,1120,70,5,5.5,1,0,0,1,8
"5175","Ford Endeavour 3.2 Titanium AT 4X4","Chennai",2017,17000,"First",1091,3198,197,7,31,1,0,0,0,7
"5176","Hyundai Grand i10 1.2 CRDi Sportz","Delhi",2015,59261,"First",240,1186,7397,5,4.25,1,0,0,1,9
"5177","Maruti Swift VDI","Kochi",2016,65210,"First",229,1248,74,5,5.48,1,0,0,1,8
"5178","Hyundai i20 1.2 Asta Option","Bangalore",2016,19000,"First",186,1197,8183,5,7.25,0,0,1,1,8
"5179","Maruti Swift Dzire VXi","Hyderabad",2012,50000,"First",175,1298,858,5,3,0,0,1,1,12
"5180","BMW 3 Series 320d Luxury Line","Hyderabad",2015,47000,"First",2269,1995,190,5,29.5,1,0,0,0,9
"5181","Honda City ZX GXi","Mumbai",2007,75000,"Second",177,1497,78,5,1.49,0,0,1,1,17
"5182","Hyundai i10 Sportz 1.2 AT","Pune",2013,54534,"First",1695,1197,789,5,3.65,0,0,1,0,11
"5183","Ford Ecosport Signature Edition Diesel","Ahmedabad",2018,13000,"First",230,1498,9896,5,10.9,1,0,0,1,6
"5184","Maruti Celerio ZXI MT","Bangalore",2015,48808,"First",231,998,6704,5,4.3,0,0,1,1,9
"5185","Maruti Ertiga VDI","Pune",2012,63001,"Second",2077,1248,8876,7,6.11,1,0,0,1,12
"5186","Toyota Innova 2.5 V Diesel 8-seater","Hyderabad",2015,64771,"First",128,2494,102,8,15.5,1,0,0,1,9
"5187","Honda City i VTEC SV","Mumbai",2016,34634,"First",178,1497,1173,5,6.9,0,0,1,1,8
"5188","Maruti Swift Dzire VXI","Bangalore",2012,69242,"First",191,1197,858,5,4.69,0,0,1,1,12
"5189","Maruti Ritz LXi","Kochi",2011,33292,"First",185,1197,8580,5,3.19,0,0,1,1,13
"5190","Hyundai i20 Sportz AT 1.4","Pune",2012,55000,"Second",150,1396,986,5,3.75,0,0,1,0,12
"5191","Hyundai i20 Active SX Dual Tone Petrol","Pune",2019,1000,"First",1719,1197,8186,5,8.6,0,0,1,1,5
"5192","Honda City 1.5 E MT","Chennai",2011,80000,"Second",170,1497,118,5,3.85,0,0,1,1,13
"5193","Porsche Cayenne S Diesel","Coimbatore",2016,65003,"First",136,4134,382,5,67.83,1,0,0,0,8
"5194","Honda Amaze VX i-VTEC","Coimbatore",2019,16573,"First",178,1198,867,5,9.31,0,0,1,1,5
"5195","Honda Civic 2006-2010 1.8 S AT","Pune",2008,152633,"First",129,1799,130,5,3,0,0,1,0,16
"5196","Hyundai i20 Magna 1.2","Bangalore",2015,53000,"First",186,1197,8183,5,5.5,0,0,1,1,9
"5197","Hyundai Creta 1.6 CRDi SX","Hyderabad",2017,50129,"First",1967,1582,1262,5,13.3,1,0,0,1,7
"5198","Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus","Hyderabad",2013,63716,"First",1573,1968,17433,5,23,1,0,0,0,11
"5199","Maruti Alto 800 2016-2019 LXI","Mumbai",2018,11000,"First",247,796,473,5,3.35,0,0,1,1,6
"5200","BMW X1 sDrive 20d Exclusive","Chennai",2012,115000,"Third",1506,1995,177,5,10,1,0,0,0,12
"5201","Hyundai i10 Magna","Delhi",2013,63265,"First",2036,1197,789,5,2.95,0,0,1,1,11
"5202","Volkswagen Ameo 1.5 TDI Highline","Pune",2016,20000,"First",2166,1498,10862,5,6.75,1,0,0,1,8
"5203","Volkswagen Polo Petrol Highline 1.2L","Pune",2010,79000,"Third",1647,1198,739,5,2.44,0,0,1,1,14
"5204","Maruti Ciaz VXi Plus","Mumbai",2015,41000,"First",2073,1373,911,5,5.85,0,0,1,1,9
"5205","Volkswagen Polo GT TSI","Kochi",2015,26323,"First",1721,1197,1035,5,7.4,0,0,1,0,9
"5206","Hyundai Xcent 1.1 CRDi Base","Pune",2016,76000,"First",244,1120,71,5,3.8,1,0,0,1,8
"5207","Honda Civic 2006-2010 1.8 S MT","Hyderabad",2008,69972,"First",135,1799,130,5,3.8,0,0,1,1,16
"5208","Honda City ZX GXi","Kolkata",2008,69000,"First",177,1497,78,5,2.7,0,0,1,1,16
"5209","Mahindra Bolero ZLX","Jaipur",2016,65000,"First",1596,2523,621,7,7.21,1,0,0,1,8
"5210","Honda City i VTEC V","Hyderabad",2016,29512,"First",174,1497,1173,5,7.9,0,0,1,1,8
"5211","Hyundai Xcent 1.2 CRDi S","Kolkata",2017,51000,"First",254,1186,7397,5,4.2,1,0,0,1,7
"5212","Renault Duster 110PS Diesel RxL","Mumbai",2014,58003,"First",1901,1461,10845,5,5.75,1,0,0,1,10
"5213","Maruti A-Star AT VXI","Hyderabad",2013,56500,"First",1698,998,661,5,3.45,0,0,1,0,11
"5214","Audi A4 2.0 TDI 177 Bhp Premium Plus","Bangalore",2014,29063,"First",1711,1968,17433,5,25.75,1,0,0,0,10
"5215","Mahindra XUV500 W8 2WD","Coimbatore",2018,46811,"First",160,2179,140,7,16.59,1,0,0,1,6
"5216","Renault Pulse Petrol RxZ","Coimbatore",2014,31897,"First",1806,1198,7496,5,4.69,0,0,1,1,10
"5217","BMW 3 Series 320d","Mumbai",2009,52100,"Second",132,1995,170,5,7.5,1,0,0,0,15
